key,0,1,2,3,4
259,召唤出宠物“迷你艾克斯迪司”。<hex:02100103>以艾克斯迪司为原型制作的魔法人偶。,从德尔塔幻境中回收的神秘魔法人偶。在某部古典小说中有一个与主人公为敌的反派角色艾克斯迪司，这个人偶似乎就是以他为原型制作出来的。因为他身穿蓝色甲胄，看上去很像骑士，但其真实身份却是一名暗黑魔法师。,臭乌龟——！<hex:02100103>——艾克斯迪司,无之力,令使用特殊技点数的宠物的自动攻击变为范围攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>12秒
260,召唤出宠物“迷你库洛”。<hex:02100103>十岁的小姑娘最适合充当玩偶的原型啦。,模仿库洛·阿里亚珀的外形所制作的魔法人偶。某天，罗薇娜商会专聘的工匠将它塞进库洛手里后，一言不发地转身离开了。库洛则转头就将它扔进了大人物云集的奖励列表当中。,你好！<hex:02100103>找我有什么事吗？<hex:02100103>——库洛·阿里亚珀,奇谈大冒险,令范围内我方宠物的特殊技点数增加10。对拥有同效果特殊技的宠物无效。
261,召唤出宠物“须佐之男之形”。<hex:02100103>有意思，真有意思！,以豪神须佐之男为原形制作的魔法人偶。左手拿八咫镜，右手执天之丛云，体内还有八尺琼勾玉的缩小版模型。据说沉迷东方文化的人们在私下里对这个人偶格外关注。,是谁，集齐了我分散在<hex:02100103>各地的灵魂？<hex:02100103>　　　　——须佐之男,天之丛云,击退范围内的敌人，并造成90攻击力的伤害。
262,召唤出宠物“吉祥天女之形”。<hex:02100103>接受我的拥抱吧！,以美神吉祥天女为原形制作的魔法人偶。某位奇迹生还的雕金匠为了重现那份究极的美而制作的，但却让看到的诗人提出了很多缺点。经历了各种曲折后，最终才公开重新调整后的设计图。,沐浴我的光辉，与祈祷<hex:02100103>之人一起酣然入睡吧！<hex:02100103>　　　　——吉祥天女,魅惑拥抱,令范围内我方宠物恢复100点体力。当该宠物为“魔物”类型时，恢复150点体力。
263,召唤出宠物“俾斯麦之形”。<hex:02100103>暴饮暴食不可取。,以云神俾斯麦为原形制作的魔法人偶。俾斯麦餐厅的老板听说了召唤云神的传言，为了见一见传说中的云神，于是便拜托裁衣匠行会制作了这个魔法人偶。总觉得做出来的成品看上去很好吃。,云神俾斯麦……<hex:02100103>好像是个比水神利维亚<hex:02100103>桑还能吃的大胃王啊。<hex:02100103>　　　　——阿尔菲诺,气泡吹息,对敌人的防御盾造成70%的伤害。对已被破坏的防御盾无效。
264,召唤出宠物“迷你飞燕”。<hex:02100103>仿照飞燕制作的魔法人偶。不胜感激！,以多玛君主飞燕为原型制作魔法人偶。在帝国的暴政之下，多玛的人偶师们原本是无法制作清房那种武装机关人偶的，但他们却偷偷地制作了这个，来表示自己内心的反抗。不胜感激！,我名叫飞燕，是统领多<hex:02100103>玛的现任君主。<hex:02100103>　　　　　　　——飞燕,名将之材,令范围内我方宠物的攻击力增加20。当该宠物为“玩偶”类型时，攻击力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
265,召唤出宠物“罗波那之形”。<hex:02100103>看你们能否撑住这一击！,以武神罗波那为原型制作的魔法人偶。是自诩为历史学家的骨颌族为了将武神与英雄之间的战役流传千古，委托裁衣匠行会制作的。它完美重现了武神以武为荣、以勇为耀的雄猛身姿。看你们能否撑住这一击！,武学真髓！<hex:02100103>　——罗波那,强多拉哈,击退范围内的敌人，并造成120攻击力的伤害。
266,召唤出宠物“甲人玩偶”。<hex:02100103>以付丧为原型制作的魔法人偶啊——,以付丧神附身的古代人偶“付丧”为原型制作的魔法玩偶。为了区分真正的付丧，碧甲族便将其涂成了跟自己一样的绿色。目前正计划把它当成特产，在黄金港大量出售。,甲人族是海洋之民——<hex:02100103>　　　　　　　——算盘,聚宝车,令范围内我方宠物恢复100点体力。当该宠物为“玩偶”类型时，恢复150点体力。
267,召唤出宠物“豆豆柴”。<hex:02100103>柴犬的幼犬。豆豆柴本身并不是一个犬种。,有些无良奸商将即便成年体型也依然小巧的柴犬起名为“豆豆柴”来贩卖，但事实上并不存在“豆豆柴”这种狗，如果有人饲养它们，体型一定就会变大。为了不让买家把狗养大后来找他们算帐，所以他们通常都是卖完就跑。,说起来，魏吉以前还嚷<hex:02100103>嚷着想要养狗来着……<hex:02100103>　　　　　　——比格斯,毒豆,对范围内的敌人造成150攻击力的伤害，并且令敌人的防御力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
268,召唤出宠物“天狗玩偶”。<hex:02100103>是天狗，是天狗干的！,以天狗为原型制作的玩偶。明明就是个普通的玩偶却能活蹦乱跳的，一定是天狗捣的鬼。不仅如此，明明拿到了五个魔晶石孔的极品武具，武具却不知道在什么时候变成了天狗玩偶，这也一定是天狗捣的鬼。,……载满物资的飞空艇<hex:02100103>失踪了？<hex:02100103>　　　　　——鲁特勒蒙,天狗捣鬼,令范围内敌人的移动速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
269,召唤出宠物“象魔人偶”。<hex:02100103>为什么是全裸的？,在运河深层发现的以象魔族为原型制作的魔法人偶。原本人偶身上是穿着奢华衣物的，但却被偷盗宝石的盗贼拿走了，因此现在呈全裸的模样。怪不得看上去有点害羞呢。,象魔族是扎根在近东地<hex:02100103>域的兽人，特征是长着<hex:02100103>一张大象脸。<hex:02100103>　　　　　——艾尔珊德,殴打,对范围内的敌人造成230攻击力的伤害。
270,召唤出宠物“迷你拉姆萨”。<hex:02100103>仿照真正的英雄制作的魔法人偶。,仿照被历史的黑暗所埋葬的孤身一人的英雄所制作的魔法人偶。大热剧作家杰诺米·申·雷克森提尔称，他才是伊瓦利斯的建国功臣——真正的英雄拉姆萨……,迪利塔！真开心啊，<hex:02100103>居然有你来接我。<hex:02100103>——拉姆萨·贝奥尔甫,我有努力！,令使用特殊技点数的宠物无敌。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
271,召唤出宠物“小树袋熊”。<hex:02100103>树袋熊的幼兽。正是想要出门旅行的年纪。,树袋熊的幼兽。前来采伐的雇员不小心砍到了它栖息的树木，于是被它紧紧抱住，只好带着它踏上了冒险之旅。尽管它长得很可爱，但想要威胁别人的时候却会发出非常可怕的叫声。不能被它的外表迷惑！,砍树什么的，太浪<hex:02100103>费我的宝贝斧头了<hex:02100103>好不？<hex:02100103>　　　——埃利姆斯,行军,打消范围内我方身上的弱化效果。
272,召唤出宠物“椒盐海豹”。<hex:02100103>它也不知道怎么跟你解释它是怎么误入盐湖的，毕竟它只是一只小海豹。,海豹的幼兽，不知道经历了什么误入了盐湖。因为是在盐湖发现的，所以人们给它在名字里加个“盐”字，后来又不知道什么时候传成了“椒盐”……其实原本是生活在大海里的动物。,再晒几天应该<hex:02100103>就可以了。<hex:02100103>　——某个猫魅,抱豹,降低范围内敌人特殊技点数最大值的70%。
273,召唤出宠物“六角小螈螈”。<hex:02100103>与小钝口螈相似的神秘两栖动物。,与小钝口螈相似的神秘两栖动物。钓上来的雇员说自己也不知道这到底是什么动物，就根据外形起了个名叫六角小螈螈。谁也不知道这只生物是从哪来的，而且不知道为什么，那个雇员也坚决不肯说出自己是在哪里把它钓上来的。,哎呀，算了。谁都会有<hex:02100103>一两个不能说的秘密。<hex:02100103>　　　　　——布莱蒙达,螈螈之舞,令萌宠之门内宠物的体力恢复量变为2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
274,召唤出宠物“伊克西翁玩偶”。<hex:02100103>天降电光！,以基拉巴尼亚地区传说中的古代幻兽伊克西翁为原型制作的魔法人偶。据说是当地居民为了让冒险者们勇敢地前去讨伐危险的伊克西翁而共同出资制作出来的。请大家务必都去参加……,下手的时候要又快又准，<hex:02100103>就像撕开云层的雷电一样<hex:02100103>迅速。<hex:02100103>　　　　　　——加努瓦利,天降电光,对范围内的敌人每秒造成10点持续伤害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
275,召唤出宠物“神龙玩偶”。<hex:02100103>里面有怪物！,以神龙为原型制作的魔法玩偶。设计这个玩偶的人似乎是想重现神龙从封印中现身的一幕，但不知为何玩偶却是从宝箱中现身的。关于这个问题，设计者的回答是“原本不就是这样的吗？”，他究竟误会了什么……,艾欧泽亚同盟军决定，<hex:02100103>暂时用“神龙”来称呼<hex:02100103>这位无名的龙型蛮神。<hex:02100103>　　——嘉恩·艾·神纳,大海啸,破坏敌我双方的防御盾和探索眼。使用特殊技点数之后宠物会被强制回收。
276,召唤出宠物“新型迷你劳班”。<hex:02100103>此路不通！,由艾欧泽亚同盟军的工兵部队制作的以劳班为原型的魔法人偶。尽管对外宣称它的制作是用来纪念阿拉米格解放的，但据说真实的制作初衷却是为了向初期的军事作战计划失败一事致歉。真是非常抱歉！,让我们亲手夺回阿拉米<hex:02100103>格吧！<hex:02100103>　　　　　　　——劳班,恒辉烈焰,击退范围内的敌人，并造成90攻击力的伤害。
277,召唤出宠物“阿难陀玩偶”。<hex:02100103>模仿阿难陀族制作的魔法玩偶。嘶——,阿露帕国境警备队的原工兵制作的具有阿难陀族外形的魔法玩偶。原型似乎是刚蜕完皮鳞片闪闪发亮的萨利夏。听说冒险者们的报酬就是靠卖这种玩偶赚来的。,别忘了带上那个<hex:02100103>小丫头一起走！<hex:02100103>　　　——芙朵拉,治愈之舞,令范围内我方宠物恢复200点体力。当该宠物为“玩偶”类型时，恢复250点体力。
278,召唤出宠物“迷你莫艾石像”。<hex:02100103>迷你版莫艾石像。不知为何会动。,用溺没海发掘出的巨像石片制作的迷你莫艾石像。其原型是世界各地发掘出的充满谜团的石像——莫艾石像。据说是在制作过程中突然动了起来。另外，虽然看起来它张着嘴似乎能发射光圈的样子，但实际上不能。,刚才人偶是不是动了？<hex:02100103>　　　　　　　——时雨,巨像的加护,令范围内我方宠物的防御力增加10。当该宠物为“机件”类型时，防御力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
279,召唤出宠物“白鼬”。<hex:02100103>毛皮像雪一样洁白。,毛皮像雪一样洁白的鼬。由于憧憬着在故乡森林撞见的瑞兽“镰鼬”，而跟随它潜入狱之盖想让它收自己为弟子。偶然碰上了冒险者和镰鼬战斗的场面，决定跟随更强的师父。,喂，我说你呢！刚才<hex:02100103>可把我打得够惨的！<hex:02100103>　　　　　　——镰鼬,镰鼬,对范围内的敌人造成90攻击力的伤害。
280,召唤出宠物“小丑预言蛋”。<hex:02100103>彩蛋狩猎上使用的装饰彩蛋。里面装着以古代贤者为原型制作的魔法人偶。,为了感谢冒险者帮忙解决了彩蛋被盗事件，成功开展彩蛋狩猎，吉莉·阿里亚珀送给冒险者这颗特别的装饰彩蛋。里面装着以第六灵灾时活跃的十二贤者之一——拉德克利夫为原型制作的魔法人偶。,怎么样，我的品味<hex:02100103>很棒吧！<hex:02100103>　　　　——科奈尔,小丑之舞,打消范围内我方身上的弱化效果。
281,召唤出宠物“迷你凯夫卡”。<hex:02100103>模仿凯夫卡制造的魔法人偶。不可置信！！,在西格玛幻境发现的魔法人偶。其原型的小丑凯夫卡到底是虚构还是现实人物尚不明。拂晓血盟贤人雅·修特拉看到这个人偶后表示似乎在哪里见到过……,你恐怕要面对其利用<hex:02100103>重重的谎言和邪恶所<hex:02100103>产生的力量……<hex:02100103>　　　　　　——尼禄,不可置信！！,将召唤宠物的复唱时间缩短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
282,召唤出宠物“迷你玛格奈”。<hex:02100103>模仿玛格奈制造的魔法人偶。一直在寻找月神。,模仿奥罗尼部长兄玛格奈的外形制作的魔法人偶。担心长兄找不到伴侣的弟弟们为了给玛格奈做宣传，而设计并发表了人偶的制作方法。人偶就像是在夸示自己的武勇一样，还附带一把战斧。,……言行<hex:02100103>……我言行有问题……<hex:02100103>是吗？<hex:02100103>　　　　　——玛格奈,长兄的威严,对距离最近的敌方奥秘核石造成10%的伤害。
283,召唤出宠物“舞海月”。<hex:02100103>水母的幼体。优雅飘荡的身姿如同水中明月。,粘在派遣到溺没海的潜水艇上的水母幼体。在长途航海中从人偶驾驶员那里听说了冒险者的故事，决定和冒险者一起旅行。其漂浮的姿态十分治愈人心。,今天可以吃水母宴了！<hex:02100103>　　　　——诺尔特穆恩,刺胞,对范围内的敌人每秒造成10点持续伤害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
284,召唤出宠物“白小虎”。<hex:02100103>模仿白色小老虎制作出的魔法玩偶。不是小型的白虎。,模仿白色小老虎而不是白虎制作出的魔法人偶。在远东之国，人们认为看到白色老虎的人会获得幸运。所以这种玩偶被当做吉祥物而受到珍重。,这毛真是又洁<hex:02100103>白又美丽——<hex:02100103>　　　——算盘,小白帝冲,击退范围内的敌人。
285,召唤出宠物“迷你法夫纳”。<hex:02100103>以法夫纳为原型制作的魔法玩偶。,巴尔德西昂委员会的研究员以龙型妖异法夫纳为原型制作的魔法玩偶。不知为何手持一把名剑。研究员表示“有很小几率携带”，坚决不肯取下名剑……,没见过的种族，难<hex:02100103>道是龙族眷属库啵？<hex:02100103>　　　　　——莫古京,里迪尔,击退范围内的敌人，并造成90攻击力的伤害。
286,获得新宠物“米斯拉人偶”。<hex:02100103>模仿传说中的米斯拉族制作的魔法人偶。,巴尔德西昂委员会的研究员再现了传说中猫魅族的祖先。从其穿着毒蝎格斗服这点上也可以看出制作者异样的执着。,这下子我们就<hex:02100103>是朋友了吧？<hex:02100103>——娜娜·米果,米果的友情之果,令范围内我方宠物的攻击力增加20。当该宠物为“玩偶”类型时，攻击力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
287,召唤出宠物“常风王子”。<hex:02100103>继承常风领主血统的年轻王子。,继承常风领主血统的年轻王子。不知为何总在怀里藏着两把棍子，看什么不顺眼就会把它们掏出来双棍乱舞。由于尚过年幼，被打中了也不疼。,哦哦——真是只新<hex:02100103>鲜的章鱼啊——<hex:02100103>　　　　　——头巾,晕晕二刀流,对范围内的敌人造成150攻击力的伤害，并且令敌人的防御力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
288,召唤出宠物“狛犬”。<hex:02100103>以东方幻兽为原型制作的魔法人偶。,以东方幻兽狛犬为原型制作的魔法人偶。神社之类神圣的地方有安置一对石狮子镇守的传统，据说可以辟邪。这个玩偶看到自己的同类也会不自觉地和它相对而坐。,巡逻犬？啊，你<hex:02100103>是指它们吗？<hex:02100103>　　　　　——雪,阿吽,可以拆除敌人设置的陷阱。
289,召唤出宠物“金鲶”。<hex:02100103>金光闪闪的鲶鱼精玩偶。,全身金光闪闪的鲶鱼精魔法玩偶。据说是远东之国的人偶师制作的出口给近东地区的吉祥物。由于使用了莳绘的技术给全身上了一层金粉，拿着它总觉得会提升财运。,我们的胡须里可是藏着<hex:02100103>无限的可能性的噗。<hex:02100103>　　　　——鲶鱼精老师,黄金铃铛,令范围内我方宠物的特殊技点数增加10。对拥有同效果特殊技的宠物无效。
290,召唤出宠物“齐天小圣”。<hex:02100103>瑞兽齐天大圣用神通力做出的分身。,瑞兽齐天大圣用神通力做出的分身。齐天大圣原本是一只喜欢恶作剧的猴子，即使是得到了特殊的力量之后也还是擅长欺骗他人的技能。乘坐用神通力编织的云朵，可以自由自在地飞翔于天空。,总是待在神社里的话，<hex:02100103>身体就会懒惰。所以俺<hex:02100103>时常找白虎过招。<hex:02100103>　　　　　——齐天大圣,金箍棒,对范围内的敌人造成230攻击力的伤害。
291,召唤出宠物“发条提灯”。<hex:02100103>发条动力机关的自走型提灯。,发条动力机关的自走型提灯。为了回应冒险者们热烈的要求，雕金匠行会和炼金术士行会协同开发的提灯。运用了魔法人偶技术的自走机关以及来源于炼金术的美丽光源，使得光亮可以照到任何地方。,在本大炼金术士和<hex:02100103>其助手面前，<hex:02100103>这都是小菜一碟而已……<hex:02100103>　　　　　——塞文利安,向导,设置陷阱。10秒后可通过点击发动陷阱按钮起爆。对范围内的敌人造成260攻击力的伤害。
292,召唤出宠物“伞蜥”。<hex:02100103>栖息在树上的小型爬虫类。凭借后足可以极速奔跑。,非常喜欢幻象棱晶所以跟着冒险者的蜥蜴。平常栖息在树上，觅食时会从树上下来用后足极速奔跑。在察觉到危险的时候会展开围巾状的皮肤威吓对手。,这和那个在冒险者之间很流<hex:02100103>行的幻象棱晶原理一样吧。<hex:02100103>你那个也是幻影吗？<hex:02100103>　　　　　　　　——阿莉塞,幻影冲刺,令范围内我方宠物的移动速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
293,召唤出宠物“迷你其日娜”。<hex:02100103>模仿其日娜制作的魔法人偶。,模仿模儿部的少女其日娜制作的魔法人偶。暮晖之民的游牧民日常穿着的传统服饰的精细刺绣也被完美地再现了出来。作为传播太阳神草原文化的物品在新生庆典上发放。,没有神谕的日子也是有的，<hex:02100103>而且也会有“大家笑着围坐<hex:02100103>在一起吃火锅”的日子！<hex:02100103>　　　　　　——其日娜,神谕,将召唤宠物的复唱时间缩短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
294,召唤出宠物“迷你纱都”。<hex:02100103>模仿纱都制造的魔法人偶。无法召唤出浑朝鲁。,模仿朵塔儿部族长纱都的外形制作的魔法人偶。迷恋纱都的美貌但又没有勇气告白的朵塔儿青年们设计出了这个人偶的制作方法。不过实际上他们就连将人偶制造出来的勇气都没有。,挺进草原，斩杀阻挡<hex:02100103>我们道路的人。展现出<hex:02100103>朵塔儿部的力量吧！<hex:02100103>　　　　　　　——纱都,娜玛流星,对范围内的敌人造成300攻击力的伤害。不过使用特殊技点数之后宠物会被强制回收。
295,召唤出宠物“凯西幼苗”。<hex:02100103>从凯西身上剥落下来的种子发芽后长成的幼苗。,从凯西身上剥落下来的种子发芽后长成的幼苗。由于喜欢装饰自己的身体，灵巧地将红色的布条裹在身上做成了裙子。戴着不知道从哪捡到的耳环，但无论如何装饰，都无法让人忽视其身上的臭味。,喔，已经干掉魔界花了啊。<hex:02100103>但是还没结束哦。<hex:02100103>能做到这一步的大有人在。<hex:02100103>　　　——阿加恩博尔德,甜美的吐息,令范围内的敌人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
296,召唤出宠物“塔鲁塔鲁人偶”。<hex:02100103>模仿传说中的塔鲁塔鲁族制作的魔法人偶。,巴尔德西昂委员会的研究员制作的魔法人偶。外形再现了想象中拉拉菲尔族的祖先。其身上红色的衣服是一种名为“朱红斗篷”的高级法衣，据说拥有回复魔力的效果。,果然对我而言<hex:02100103>还是拉拉菲尔族最棒啊！<hex:02100103>　　　　　　——安瑟姆,醒神,令范围内我方宠物的特殊技点数增加10。对拥有同效果特殊技的宠物无效。
297,召唤出宠物“月读之形”。<hex:02100103>很好，很好啊。,以夜神月读为原形制作的魔法人偶。这是一名雕金匠在经历了复杂曲折的变故——被帝国军强征后不知为何又被用作做俘虏交换的对象后，即兴制作出的人偶。或许是因为重获自由的喜悦，雕金匠注入了异常的情感做出了这个美丽的人偶。,我要用这力量<hex:02100103>去葬送我最最憎恨的事物……<hex:02100103>　　　　　　　　　——月读,月下彼岸花,对范围内的敌人造成90攻击力的伤害。
298,召唤出宠物“迷你熙洛”。<hex:02100103>模仿熙洛·阿里亚珀制造的魔法人偶。非常感谢！,模仿熙洛·阿里亚珀的外形制造的魔法人偶。熙洛孤身奋斗运营着孤儿院，而静静守望着她的罗薇娜商会的专属工匠制作了这个人偶。妹妹库洛无言地收下了人偶，悄悄地加进了奖励品里。,我的确就是<hex:02100103>熙洛·阿里亚珀……<hex:02100103>你是哪位呢？<hex:02100103>　——熙洛·阿里亚珀,刚出炉的煎饼,令范围内我方宠物恢复100点体力。当该宠物为“玩偶”类型时，恢复150点体力。
299,召唤出宠物“劳动八号”。<hex:02100103>从机工都市高古发掘出来的劳动型铁巨人。,从机工都市高古发掘出来的劳动型铁巨人。其被发现时处于休眠状态，将富余出来的水晶嵌入后重新动了起来，并跟随在冒险者身边。因为动力源并非圣石，所以应该没有危险。,没错，就是传说中的<hex:02100103>机工都市高古！<hex:02100103>——拉姆萨·巴斯·雷克森提尔,处理,对范围内的敌人造成5倍攻击力的伤害。
300,召唤出宠物“艾露猫”。<hex:02100103>自愿成为随从的艾露猫。,追逐着火龙从遥远的异国他乡来到此地的小型兽人。通过发布狩猎火龙的任务与冒险者相识，自愿成为冒险者的随从猫。,我是艾露猫见习猎人，<hex:02100103>是从故乡一路追着火龙<hex:02100103>过来的喵！<hex:02100103>　　　　　　——艾露猫,激励号角,令范围内我方宠物的攻击力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
301,召唤出宠物“噗吱猪”。<hex:02100103>集万千猎人们的宠爱于一身的小猪。,可爱的小猪。据说在遥远的异国他乡，是让所有猎人都为之倾心的迷人生物。而今，三大洲的怪物猎人们也开始陆续成了它的俘虏。,噗吱猪可以睡到我的床上，<hex:02100103>随从猫不可以。<hex:02100103>　　　　　　——神秘猎人,挖这里噗吱,可以拆除敌人设置的陷阱。
302,召唤出宠物“祭礼鲶鱼精”。<hex:02100103>以鲶鱼精为原型制作的魔法人偶。嘿哟噗！,以鲶鱼精为原型制作的魔法人偶。为了攒出大鲶大祭的举办资金，工匠鱼信连夜做出来的人偶。精巧的扎头巾和法被是擅长裁缝的鱼丽制作的。作为吉祥物很有人气。,嘿哟！嘿哟！<hex:02100103>感觉光是看着，气氛就<hex:02100103>变得热闹起来了噗！<hex:02100103>　　　　　　　——鱼信,文明开化,令范围内我方宠物的防御力增加20。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
303,召唤出宠物“朱孔雀”。<hex:02100103>以朱红色孔雀为原型制作的魔法人偶。不是朱雀。,以朱红色孔雀为原型制作的魔法人偶。孔雀的羽毛自古以来就极具观赏性深受人们喜爱。而且孔雀还以毒虫毒蛇为食，因此在古人眼中被视为吉祥的象征，并被供奉为仙兽。以孔雀为原型制作的人偶因为象征着吉祥好运，所以很有人气。,……我好像一直在做一个梦。<hex:02100103>这噩梦告诉我，不肯接受典膳<hex:02100103>已死的自己有多么的软弱。<hex:02100103>　　　　　　　　　　——朱雀,朱红色的思念,对范围内的敌人造成80攻击力的伤害，并且令敌人的防御力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
304,召唤出宠物“迷你阿尔法”。<hex:02100103>以阿尔法为原型制作的魔法人偶。初版迷你阿尔法。,加隆德炼铁厂制作的机关人偶。作为解决了欧米茄事件的特别奖励，杰西把人偶赠送给了冒险者。此人偶乃是以亲爱的伙伴阿尔法为原型制作的初版迷你阿尔法（彩色样品）。,阿尔法是我们的同伴，<hex:02100103>要是它自己想来，我们<hex:02100103>可不会丢下它。<hex:02100103>　　　　　　　——西德,传送书签,将使用特殊技点数的宠物传送回我方的中央萌宠之门。
305,召唤出宠物“迷你欧米茄”。<hex:02100103>与欧米茄外形相似的小型自律追随机。,在时空狭缝中发现的充满谜团的小型自律追随机。平常只是默默地追随在人身后，对人并没有危害。据加隆德炼铁厂的魏吉推测，这台机器制作出来的目的很可能只是为了观察人类。,说不定就能够找到回到<hex:02100103>归所的道路了啊……<hex:02100103>　　　　　　——欧米茄,选定目标,对范围内的敌人造成150攻击力的伤害，并让敌人增加“魔物”类型的弱点。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
306,召唤出宠物“迷你古·拉哈”。<hex:02100103>以古·拉哈·提亚为原型制作的魔法人偶。等我醒来，我会最先打听你的名字。,为了赚取探索希尔科斯峡谷所需的费用，由塔塔露制作出来的魔法人偶。原型是由来于圣寇伊纳克财团的拉姆布鲁斯提到过的北洋的贤人。回归后的英雄讲述了在第一世界冒险的经历，所以塔塔露便将这个魔法人偶赠给了英雄。,等我醒来，我会最先打听你的<hex:02100103>名字。想必你的名字会铭刻在<hex:02100103>历史上，成为指引我的光芒。<hex:02100103>　　　　　——古·拉哈·提亚,皇血魔眼,无效化所有敌人对我方萌宠之门、防御盾、探索眼的攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
307,召唤出宠物“阴小幽”。<hex:02100103>给人感觉很阴沉忧郁的幽灵人偶。不知为何会自己活动。,在守护天节的庆典上遇到的阴沉忧郁的幽灵人偶。就连负责举办活动的大陆马戏团的滑稽艺人也无法理解这些人偶为什么会动。而且人偶的表情还显得十分阴沉。,哎……真能给人添麻<hex:02100103>烦……我明明只是想<hex:02100103>要安静地呆着……<hex:02100103>　　　　　——阴小幽,驱魔,打消范围内敌人的所有强化效果。
308,召唤出宠物“阳小灵”。<hex:02100103>给人感觉很阳光开朗的幽灵人偶。不知为何会自己活动。,在守护天节的庆典上遇到的阳光开朗的幽灵人偶。本应只是不会动的普通人偶，但它却不知为何动了起来。究竟是真正的幽灵还是某人在用魔力控制人偶，真相不明。,嗯嗯……整理情报是吧！<hex:02100103>那个……什么来着？<hex:02100103>　　　　　　　——阳小灵,透明,令使用特殊技点数的宠物无敌。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
309,召唤出宠物“迷你克劳德”。<hex:02100103>以古代英雄为原型制作的魔法人偶。总是一副没什么兴趣的样子。,以古代英雄克劳德为原型制作的魔法人偶。克劳德不但是传说中的士兵，而且还拥有无与伦比的战斗能力。为了再现他传说中勇猛的身姿，就连他爱用的破坏剑也一同制作了出来。,幻想已经结束了……<hex:02100103>我要活在我的现实中。<hex:02100103>　　　　　　——克劳德,画龙点睛,对范围内的敌人造成380攻击力的伤害。
310,召唤出宠物“迷你爱丽丝”。<hex:02100103>以古代英雄为原型制作的魔法人偶。有种神圣的感觉。,以古代英雄爱丽丝为原型制作的魔法人偶。爱丽丝过去曾在小巷里靠卖花维持生计，可是她身体里流淌的血统导致她被命运翻弄。即使这样她仍然下定了决心要拯救行星。,那就……一次约会吧！<hex:02100103>　　　　　　——爱丽丝,伟大福音,无效化“动物”类型的宠物对范围内我方宠物的攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
311,召唤出宠物“迷你蒂法”。<hex:02100103>以古代英雄为原型制作的魔法人偶。尽管是人偶，线条也是异常出色。,以古代英雄蒂法为原型制作的魔法人偶。蒂法曾经在经营酒馆的同时还对抗着那些强大的邪恶势力。她还是一位格斗术的高手，为了再现她勇敢的身姿，工匠们倾注了全力进行制作。,能够传达思念的<hex:02100103>并不只有话语。<hex:02100103>　　　　——蒂法,最终天堂,击退范围内的敌人，并造成150攻击力的伤害。
